# 2026-05-16 | 21:59:11 | Calculation performed with SolarAxionFlux v1.1; g_agamma = 5.000000e-11 GeV^-1, g_ae = 1.000000e-13.
# Spectral flux over full solar volume.
# Columns: energy values [keV] | axion flux [cm^-2 s^-1 keV^-1] | axion flux error estimate [cm^-2 s^-1 keV^-1]
4.44872200e+00 7.09979320e+07 3.01758235e+04
4.46472100e+00 7.00936623e+07 3.02172956e+04
4.48072000e+00 6.92007495e+07 3.02590657e+04
4.49671900e+00 6.83190555e+07 3.03010884e+04
4.51271800e+00 6.74484441e+07 3.03433194e+04
4.52871700e+00 6.65887801e+07 3.03857152e+04
4.54471600e+00 6.57399304e+07 3.04282332e+04
4.56071500e+00 6.49017631e+07 3.04708318e+04
4.57671400e+00 6.40741476e+07 3.05134702e+04
4.59271300e+00 6.32569553e+07 3.05561085e+04
4.60871200e+00 6.24500586e+07 3.05987077e+04
4.62471100e+00 6.16533315e+07 3.06412297e+04
4.64071000e+00 6.08666496e+07 3.06836370e+04
4.65670900e+00 6.00898896e+07 3.07258932e+04
4.67270800e+00 5.93229298e+07 3.07679627e+04
4.68870700e+00 5.85656500e+07 3.08098105e+04
4.70470600e+00 5.78179312e+07 3.08514025e+04
4.72070500e+00 5.70796558e+07 3.08927056e+04
4.73670400e+00 5.63507076e+07 3.09336873e+04
4.75270300e+00 5.56309718e+07 3.09743157e+04
4.76870200e+00 5.49203348e+07 3.10145601e+04
4.78470100e+00 5.42186845e+07 3.10543902e+04
4.80070000e+00 5.35259098e+07 3.10937765e+04
4.81669900e+00 5.28419011e+07 3.11326904e+04
4.83269800e+00 5.21665502e+07 3.11711039e+04
4.84869700e+00 5.14997500e+07 3.12089897e+04
4.86469600e+00 5.08413946e+07 3.12463213e+04
4.88069500e+00 5.01913794e+07 3.12830728e+04
4.89669400e+00 4.95496011e+07 3.13192192e+04
4.91269300e+00 4.89159576e+07 3.13547359e+04
4.92869200e+00 4.82903479e+07 3.13895992e+04
4.94469100e+00 4.76726723e+07 3.14237859e+04
4.96069000e+00 4.70628322e+07 3.14572737e+04
4.97668900e+00 4.64607302e+07 3.14900407e+04
4.99268800e+00 4.58662701e+07 3.15220657e+04
5.00868700e+00 4.52793567e+07 3.15533283e+04
5.02468600e+00 4.46998961e+07 3.15838086e+04
5.04068500e+00 4.41277955e+07 3.16134874e+04
5.05668400e+00 4.35629631e+07 3.16423459e+04
5.07268300e+00 4.30053082e+07 3.16703662e+04
5.08868200e+00 4.24547412e+07 3.16975307e+04
5.10468100e+00 4.19111738e+07 3.17238227e+04
5.12068000e+00 4.13745183e+07 3.17492259e+04
5.13667900e+00 4.08446885e+07 3.17737246e+04
5.15267800e+00 4.03215990e+07 3.17973037e+04
5.16867700e+00 3.98051654e+07 3.18199485e+04
5.18467600e+00 3.92953044e+07 3.18416452e+04
5.20067500e+00 3.87919338e+07 3.18623802e+04
5.21667400e+00 3.82949722e+07 3.18821406e+04
5.23267300e+00 3.78043392e+07 3.19009140e+04
5.24867200e+00 3.73199556e+07 3.19186885e+04
5.26467100e+00 3.68417428e+07 3.19354528e+04
5.28067000e+00 3.63696235e+07 3.19511960e+04
5.29666900e+00 3.59035211e+07 3.19659078e+04
5.31266800e+00 3.54433601e+07 3.19795783e+04
5.32866700e+00 3.49890657e+07 3.19921981e+04
5.34466600e+00 3.45405642e+07 3.20037584e+04
5.36066500e+00 3.40977828e+07 3.20142508e+04
5.37666400e+00 3.36606494e+07 3.20236672e+04
5.39266300e+00 3.32290930e+07 3.20319620e+04
5.40866200e+00 3.28030433e+07 3.20363262e+04
5.42466100e+00 3.23824310e+07 3.20396031e+04
5.44066000e+00 3.19789613e+07 2.78091489e+04
5.45665900e+00 3.15689018e+07 2.75960462e+04
5.47265800e+00 3.11640776e+07 2.73848185e+04
5.48865700e+00 3.07644227e+07 2.71754166e+04
5.50465600e+00 3.03698717e+07 2.69677465e+04
5.52065500e+00 2.99803604e+07 2.67618021e+04
5.53665400e+00 2.95958250e+07 2.65575544e+04
5.55265300e+00 2.92162027e+07 2.63549670e+04
5.56865200e+00 2.88414314e+07 2.61540057e+04
5.58465100e+00 2.84714497e+07 2.59546387e+04
5.60065000e+00 2.81061972e+07 2.57568364e+04
5.61664900e+00 2.77456139e+07 2.55604265e+04
5.63264800e+00 2.73896409e+07 2.53652986e+04
5.64864700e+00 2.70382196e+07 2.51716836e+04
5.66464600e+00 2.66912927e+07 2.49795566e+04
5.68064500e+00 2.63488029e+07 2.47888943e+04
5.69664400e+00 2.60106943e+07 2.45996748e+04
5.71264300e+00 2.56769113e+07 2.44118775e+04
5.72864200e+00 2.53473989e+07 2.42254831e+04
5.74464100e+00 2.50221032e+07 2.40404734e+04
5.76064000e+00 2.47009705e+07 2.38568312e+04
5.77663900e+00 2.43839482e+07 2.36745405e+04
5.79263800e+00 2.40709839e+07 2.34935859e+04
5.80863700e+00 2.37620263e+07 2.33139532e+04
5.82463600e+00 2.34570244e+07 2.31356287e+04
5.84063500e+00 2.31559281e+07 2.29585997e+04
5.85663400e+00 2.28586876e+07 2.27828543e+04
5.87263300e+00 2.25655781e+07 2.12390584e+04
5.88863200e+00 2.22758989e+07 2.10118738e+04
5.90463100e+00 2.19899305e+07 2.07873285e+04
5.92063000e+00 2.17076256e+07 2.05653919e+04
5.93662900e+00 2.14289378e+07 2.03460345e+04
5.95262800e+00 2.11538210e+07 2.01292271e+04
5.96862700e+00 2.08822297e+07 1.99149415e+04
5.98462600e+00 2.06141192e+07 1.97031502e+04
6.00062500e+00 2.03494450e+07 1.94937886e+04
6.01662400e+00 2.00881634e+07 1.92867678e+04
6.03262300e+00 1.98302312e+07 1.90821701e+04
6.04862200e+00 1.95756058e+07 1.88799707e+04
6.06462100e+00 1.93242451e+07 1.86801450e+04
6.08062000e+00 1.90761073e+07 1.84826695e+04
6.09661900e+00 1.88311515e+07 1.82875209e+04
6.11261800e+00 1.85893371e+07 1.80946770e+04
6.12861700e+00 1.83506240e+07 1.79041163e+04
6.14461600e+00 1.81149726e+07 1.77158180e+04
6.16061500e+00 1.78823440e+07 1.75297620e+04
6.17661400e+00 1.76526996e+07 1.73459291e+04
6.19261300e+00 1.74260012e+07 1.71643011e+04
6.20861200e+00 1.72022114e+07 1.69848603e+04
6.22461100e+00 1.69812928e+07 1.68075902e+04
6.24061000e+00 1.67632090e+07 1.66324754e+04
6.25660900e+00 1.65479237e+07 1.64595013e+04
6.27260800e+00 1.63354011e+07 1.62886545e+04
6.28860700e+00 1.61256061e+07 1.61199228e+04
6.30460600e+00 1.59184992e+07 1.19615072e+04
6.32060500e+00 1.57140550e+07 1.18445201e+04
6.33660400e+00 1.55122351e+07 1.17290811e+04
6.35260300e+00 1.53130059e+07 1.16151899e+04
6.36860200e+00 1.51163343e+07 1.15028479e+04
6.38460100e+00 1.49221876e+07 1.13920585e+04
6.40060000e+00 1.47305335e+07 1.12828279e+04
6.41659900e+00 1.45413402e+07 1.11751646e+04
6.43259800e+00 1.43545761e+07 1.10689189e+04
6.44859700e+00 1.41702102e+07 1.09641436e+04
6.46459600e+00 1.39882118e+07 1.08607275e+04
6.48059500e+00 1.38085506e+07 1.07584784e+04
6.49659400e+00 1.36311967e+07 1.06577924e+04
6.51259300e+00 1.34561206e+07 1.05583678e+04
6.52859200e+00 1.32832931e+07 1.04596646e+04
6.54459100e+00 1.31126854e+07 1.03619878e+04
6.56059000e+00 1.29442692e+07 1.02655514e+04
6.57658900e+00 1.27780162e+07 1.01702863e+04
6.59258800e+00 1.26138989e+07 1.00753559e+04
6.60858700e+00 1.24518899e+07 9.97950451e+03
6.62458600e+00 1.22919622e+07 9.88459025e+03
6.64058500e+00 1.21340890e+07 9.79030907e+03
6.65658400e+00 1.19782442e+07 9.69646642e+03
6.67258300e+00 1.18244016e+07 9.60317961e+03
6.68858200e+00 1.16725357e+07 9.51090407e+03
6.70458100e+00 1.15226211e+07 9.41956102e+03
6.72058000e+00 1.13746327e+07 9.32686766e+03
6.73657900e+00 1.12285460e+07 9.23506698e+03
6.75257800e+00 1.10843364e+07 9.14427487e+03
6.76857700e+00 1.09419800e+07 9.05426905e+03
6.78457600e+00 1.08014530e+07 8.96456781e+03
6.80057500e+00 1.06627319e+07 8.87448562e+03
6.81657400e+00 1.05257935e+07 8.78397163e+03
6.83257300e+00 1.03906151e+07 8.69437496e+03
6.84857200e+00 1.02571739e+07 8.60492418e+03
6.86457100e+00 1.01254478e+07 8.51570441e+03
6.88057000e+00 9.99541465e+06 8.42746421e+03
6.89656900e+00 9.86705283e+06 8.34025314e+03
6.91256800e+00 9.74034085e+06 8.25344369e+03
6.92856700e+00 9.61525755e+06 8.16758013e+03
6.94456600e+00 9.49178202e+06 8.08262694e+03
6.96056500e+00 9.36989362e+06 7.99859433e+03
6.97656400e+00 9.24957198e+06 7.91533214e+03
6.99256300e+00 9.13079699e+06 7.83208746e+03
7.00856200e+00 9.01354879e+06 7.74951686e+03
7.02456100e+00 8.89780778e+06 7.66783878e+03
7.04056000e+00 8.78355460e+06 7.58692018e+03
7.05655900e+00 8.67077015e+06 7.50684033e+03
7.07255800e+00 8.55943556e+06 7.42650787e+03
7.08855700e+00 8.44953222e+06 7.34644139e+03
7.10455600e+00 8.34104175e+06 7.26673933e+03
7.12055500e+00 8.23394599e+06 7.18826098e+03
7.13655400e+00 8.12822703e+06 7.11100901e+03
7.15255300e+00 8.02386718e+06 7.03477053e+03
7.16855200e+00 7.92084899e+06 6.95963016e+03
7.18455100e+00 7.81915521e+06 6.88561630e+03
7.20055000e+00 7.71876883e+06 6.81269229e+03
7.21654900e+00 7.61967305e+06 6.74077375e+03
7.23254800e+00 7.52185128e+06 6.66969195e+03
7.24854700e+00 7.42528716e+06 6.59963097e+03
7.26454600e+00 7.32996452e+06 6.53056174e+03
7.28054500e+00 7.23586741e+06 6.46245738e+03
7.29654400e+00 7.14298007e+06 6.39529292e+03
7.31254300e+00 7.05128695e+06 6.32904510e+03
7.32854200e+00 6.96077271e+06 6.26369215e+03
7.34454100e+00 6.87142218e+06 6.19921368e+03
7.36054000e+00 6.78322042e+06 6.13559047e+03
7.37653900e+00 6.69615265e+06 6.07280443e+03
7.39253800e+00 6.61020430e+06 6.01083843e+03
7.40853700e+00 6.52536096e+06 5.94967624e+03
7.42453600e+00 6.44160844e+06 5.88930243e+03
7.44053500e+00 6.35893271e+06 5.82970232e+03
7.45653400e+00 6.27731992e+06 5.77086189e+03
7.47253300e+00 6.19675640e+06 5.71276776e+03
7.48853200e+00 6.11722867e+06 5.65540709e+03
7.50453100e+00 6.03872339e+06 5.59876759e+03
7.52053000e+00 5.96122743e+06 5.54277443e+03
7.53652900e+00 5.88472780e+06 5.48745348e+03
7.55252800e+00 5.80921169e+06 5.43282604e+03
7.56852700e+00 5.73466645e+06 5.37881709e+03
7.58452600e+00 5.66107958e+06 5.32547595e+03
7.60052500e+00 5.58843877e+06 5.27280126e+03
7.61652400e+00 5.51673185e+06 5.22078277e+03
7.63252300e+00 5.44594680e+06 5.16941057e+03
7.64852200e+00 5.37607176e+06 5.11867510e+03
7.66452100e+00 5.30709503e+06 5.06856710e+03
7.68052000e+00 5.23900505e+06 5.01907764e+03
7.69651900e+00 5.17179042e+06 4.97019805e+03
7.71251800e+00 5.10543986e+06 4.92191993e+03
7.72851700e+00 5.03994228e+06 4.87423514e+03
7.74451600e+00 4.97528669e+06 4.82713576e+03
7.76051500e+00 4.91146225e+06 4.78061412e+03
7.77651400e+00 4.84847195e+06 4.33884632e+03
7.79251300e+00 4.78627770e+06 4.28522651e+03
7.80851200e+00 4.72488294e+06 4.22651217e+03
